 ,Area,X,Y
997,0.958,136.504,106.595
998,1.160,7.103,107.737
999,1.118,83.986,108.371
1000,1.022,50.815,108.508
1001,1.107,132.393,110.364
1002,0.852,27.985,110.839
1003,1.022,13.305,112.273
1004,1.277,49.174,113.149
1005,0.287,141.846,113.511
1006,1.182,68.670,114.606
1007,1.118,174.694,115.164
1008,1.437,38.300,1.605
1009,1.426,129.358,1.990
1010,1.341,143.603,1.860
1011,1.299,138.554,2.087
1012,1.107,106.284,3.386
1013,1.426,97.871,9.285
1014,1.192,56.648,9.000
1015,0.969,54.811,11.271
1016,1.235,18.685,11.801
1017,1.224,132.208,14.388
1018,1.544,108.472,15.911
1019,1.245,43.268,16.359
1020,1.001,143.464,18.996
1021,1.501,159.970,19.205
1022,1.320,95.287,19.556
1023,1.320,167.259,21.043
1024,0.884,165.370,20.682
1025,1.405,81.050,22.213
1026,1.299,161.577,22.171
1027,2.353,114.511,23.368
1028,1.267,16.534,23.704
1029,1.299,115.888,26.073
1030,1.214,65.929,26.486
1031,1.065,129.404,27.239
1032,1.033,35.425,29.339
1033,1.512,87.719,29.499
1034,1.512,136.956,30.221
1035,1.118,175.230,30.862
1036,1.352,45.403,31.911
1037,1.245,52.815,32.558
1038,1.384,32.301,34.676
1039,1.011,28.128,36.535
1040,1.267,17.389,37.076
1041,1.416,131.245,39.268
1042,1.011,124.487,39.202
1043,1.150,67.310,42.095
1044,1.554,177.363,43.141
1045,1.107,12.238,43.875
1046,1.341,57.115,44.209
1047,1.895,85.980,44.996
1048,1.224,150.653,47.185
1049,1.256,83.223,48.662
1050,1.395,76.792,50.275
1051,1.426,139.782,52.830
1052,1.150,113.994,54.714
1053,1.416,56.194,56.262
1054,1.160,158.954,56.434
1055,1.118,129.422,56.498
1056,1.235,60.220,56.802
1057,1.341,53.300,58.985
1058,1.235,130.375,59.491
1059,1.107,160.899,61.432
1060,1.139,45.373,62.700
1061,1.245,174.433,62.994
1062,1.331,118.703,65.452
1063,0.958,36.184,65.290
1064,0.958,165.928,66.302
1065,1.256,110.451,67.434
1066,1.224,69.295,68.746
1067,1.746,31.470,69.432
1068,1.011,58.245,69.512
1069,1.022,66.206,71.120
1070,1.118,157.330,71.524
1071,1.203,28.456,72.506
1072,1.363,148.090,72.849
1073,1.320,64.142,73.853
1074,1.022,131.592,73.795
1075,1.788,9.189,75.199
1076,1.011,118.587,75.236
1077,1.395,49.739,76.447
1078,1.160,79.663,77.736
1079,1.075,113.669,77.324
1080,1.054,25.019,78.136
1081,2.374,34.314,78.527
1082,2.321,19.683,80.135
1083,1.256,53.522,80.514
1084,1.118,178.982,80.151
1085,0.905,144.042,82.377
1086,1.288,63.070,83.550
1087,1.096,92.418,85.689
1088,1.128,85.832,86.595
1089,1.107,79.349,87.406
1090,1.448,122.979,87.149
1091,1.118,63.913,87.746
1092,1.086,90.507,88.354
1093,1.224,161.160,89.958
1094,1.139,25.716,91.110
1095,2.235,44.387,92.211
1096,0.926,69.859,93.094
1097,1.160,136.790,94.678
1098,1.256,98.647,95.847
1099,1.331,162.759,96.299
1100,1.331,32.473,97.127
1101,1.171,87.956,97.881
1102,1.203,72.103,99.871
1103,1.086,105.410,100.623
1104,1.107,141.739,101.090
1105,1.235,104.909,101.448
1106,1.235,126.664,103.064
1107,1.384,2.272,104.515
1108,1.256,76.155,104.619
1109,0.979,136.516,106.610
1110,1.182,7.115,107.723
1111,1.118,83.988,108.385
1112,1.011,50.814,108.528
1113,1.139,132.406,110.370
1114,0.873,27.969,110.836
1115,1.001,13.290,112.279
1116,1.277,49.183,113.114
1117,0.277,141.835,113.505
1118,1.256,68.658,114.625
1119,1.086,174.660,115.174
1120,1.458,38.296,1.631
1121,1.426,129.365,2.001
1122,1.341,143.596,1.876
1123,1.341,138.569,2.087
1124,1.107,106.284,3.386
1125,1.437,97.874,9.295
1126,1.235,56.659,8.992
1127,0.937,54.790,11.279
1128,1.256,18.692,11.809
1129,1.235,132.197,14.396
1130,1.544,108.472,15.911
1131,1.235,43.270,16.350
1132,1.011,143.455,18.992
1133,1.512,159.959,19.214
1134,1.309,95.284,19.544
1135,1.395,167.235,21.018
1136,0.894,165.369,20.686
1137,1.363,81.049,22.178
1138,1.309,161.576,22.179
1139,2.374,114.505,23.382
1140,1.277,16.535,23.708
1141,1.331,115.882,26.098
1142,1.224,65.934,26.479
1143,1.065,129.415,27.210
1144,1.086,35.441,29.313
1145,1.533,87.724,29.522
1146,1.565,136.938,30.259
1147,1.150,175.223,30.869
1148,1.352,45.406,31.914
1149,1.245,52.815,32.558
1150,1.405,32.310,34.674
1151,1.001,28.118,36.546
1152,1.320,17.388,37.053
1153,1.437,131.254,39.263
1154,1.086,124.468,39.204
1155,1.139,67.307,42.090
1156,1.565,177.368,43.145
1157,1.118,12.234,43.899
1158,1.363,57.117,44.226
1159,1.927,85.971,45.015
1160,1.256,150.644,47.189
1161,1.235,83.213,48.656
1162,1.373,76.786,50.271
1163,1.448,139.770,52.819
1164,1.192,114.001,54.702
1165,1.405,56.198,56.269
1166,1.192,158.941,56.446
1167,1.107,129.419,56.503
1168,1.277,60.226,56.834
1169,1.384,53.293,58.990
1170,1.235,130.375,59.491
1171,1.107,160.899,61.432
1172,1.160,45.379,62.704
1173,1.235,174.437,62.997
1174,1.341,118.696,65.450
1175,0.979,36.190,65.291
1176,0.990,165.938,66.297
1177,1.277,110.428,67.443
1178,1.224,69.291,68.748
1179,1.746,31.470,69.432
1180,1.033,58.262,69.497
1181,1.054,66.185,71.132
1182,1.118,157.330,71.524
1183,1.214,28.451,72.520
1184,1.373,148.104,72.852
1185,1.320,64.142,73.853
1186,1.033,131.583,73.794
1187,1.788,9.189,75.199
1188,1.086,118.546,75.231
1189,1.395,49.739,76.447
1190,1.203,79.688,77.712
1191,1.054,113.684,77.329
1192,1.054,25.019,78.136
1193,2.385,34.309,78.526
1194,2.331,19.687,80.131
1195,1.245,53.523,80.522
1196,1.150,178.986,80.149
1197,0.937,144.061,82.364
1198,1.309,63.055,83.560
1199,1.160,92.401,85.688
1200,1.182,85.835,86.602
1201,1.128,79.343,87.391
1202,1.458,122.972,87.155
1203,1.096,63.914,87.749
1204,1.107,90.478,88.345
1205,1.245,161.171,89.959
1206,1.139,25.716,91.110
1207,2.289,44.387,92.209
1208,0.915,69.856,93.096
1209,1.160,136.794,94.686
1210,1.288,98.630,95.876
1211,1.320,162.763,96.295
1212,1.331,32.483,97.088
1213,1.171,87.949,97.883
1214,1.245,72.088,99.850
1215,1.086,105.417,100.630
1216,1.128,141.739,101.106
1217,1.245,104.914,101.450
1218,1.267,126.654,103.082
1219,1.437,2.244,104.530
1220,1.245,76.126,104.640
1221,1.001,136.505,106.594
1222,1.171,7.114,107.718
1223,1.107,83.981,108.359
1224,1.033,50.813,108.544
1225,1.139,132.401,110.369
1226,0.884,27.985,110.823
1227,1.011,13.305,112.270
1228,1.277,49.183,113.114
1229,1.267,68.669,114.644
1230,1.118,174.688,115.170
1231,1.469,38.296,1.631
1232,1.458,129.355,2.010
1233,1.384,143.577,1.884
1234,1.352,138.528,2.086
1235,1.150,106.267,3.401
1236,1.448,97.862,9.296
1237,1.245,56.665,8.993
1238,0.915,54.780,11.293
1239,1.288,18.679,11.813
1240,1.224,132.187,14.403
1241,1.544,108.442,15.896
1242,1.267,43.262,16.356
1243,1.075,143.442,19.021
1244,1.501,159.966,19.214
1245,1.352,95.269,19.562
1246,1.437,167.213,21.005
1247,0.926,165.368,20.678
1248,1.405,81.043,22.209
1249,1.288,161.565,22.191
1250,2.406,114.501,23.371
1251,1.320,16.516,23.708
1252,1.384,115.868,26.096
1253,1.245,65.930,26.493
1254,1.065,129.403,27.204
1255,1.107,35.438,29.330
1256,1.565,87.717,29.519
1257,1.597,136.936,30.260
1258,1.139,175.204,30.879
1259,1.384,45.397,31.927
1260,1.235,52.817,32.549
1261,1.480,32.323,34.658
1262,1.043,28.112,36.559
1263,1.331,17.388,37.061
1264,1.458,131.253,39.258
1265,1.096,124.471,39.213
1266,1.182,67.298,42.108
1267,1.575,177.346,43.154
1268,1.118,12.234,43.899
1269,1.395,57.114,44.217
1270,1.948,85.970,45.018
1271,1.256,150.652,47.212
1272,1.277,83.204,48.637
1273,1.426,76.777,50.283
1274,1.437,139.763,52.845
1275,1.182,113.985,54.711
1276,1.469,56.187,56.276
1277,1.192,158.936,56.445
1278,1.150,129.411,56.497
1279,1.267,60.221,56.835
1280,1.437,53.283,58.976
1281,1.235,130.370,59.500
1282,1.192,160.867,61.430
1283,1.214,45.357,62.726
1284,1.288,174.465,63.002
1285,1.363,118.682,65.408
1286,0.979,36.192,65.259
1287,1.043,165.925,66.300
1288,1.299,110.427,67.449
1289,1.256,69.294,68.737
1290,1.778,31.465,69.456
1291,1.033,58.262,69.497
1292,1.043,66.187,71.134
1293,1.128,157.331,71.530
1294,1.267,28.421,72.509
1295,1.416,148.094,72.861
1296,1.320,64.142,73.853
1297,1.075,131.554,73.795
1298,1.820,9.188,75.205
1299,1.086,118.546,75.231
1300,1.416,49.711,76.458
1301,1.203,79.673,77.722
1302,1.054,113.652,77.317
1303,1.107,25.008,78.155
1304,2.416,34.320,78.517
1305,2.385,19.686,80.123
1306,1.277,53.508,80.539
1307,1.150,178.986,80.149
1308,0.947,144.065,82.359
1309,1.352,63.053,83.559
1310,1.171,92.395,85.699
1311,1.192,85.827,86.599
1312,1.171,79.338,87.410
1313,1.501,122.940,87.147
1314,1.150,63.926,87.750
1315,1.160,90.498,88.372
1316,1.277,161.151,89.959
1317,1.182,25.742,91.091
1318,2.310,44.386,92.216
1319,0.979,69.875,93.139
1320,1.171,136.777,94.678
1321,1.256,98.631,95.849
1322,1.384,162.753,96.290
1323,1.395,32.468,97.127
1324,1.203,87.948,97.880
1325,1.245,72.082,99.851
1326,1.086,105.417,100.630
1327,1.182,141.735,101.110
1328,1.277,104.943,101.450
1329,1.267,126.654,103.082
1330,1.448,2.241,104.534
1331,1.277,76.135,104.641
1332,1.043,136.479,106.590
1333,1.235,7.122,107.722
1334,1.150,83.977,108.351
1335,1.075,50.820,108.541
1336,1.203,132.372,110.388
1337,0.926,27.965,110.845
1338,1.096,13.295,112.267
1339,1.267,49.176,113.113
1340,0.287,141.811,113.518
1341,1.256,68.675,114.653
1342,1.128,174.685,115.173
1343,1.469,38.292,1.628
1344,1.448,129.352,2.007
1345,1.363,143.565,1.894
1346,1.352,138.528,2.086
1347,1.160,106.262,3.400
1348,1.458,97.856,9.285
1349,1.267,56.653,8.995
1350,0.915,54.780,11.293
1351,1.256,18.676,11.830
1352,1.203,132.183,14.388
1353,1.586,108.451,15.912
1354,1.214,43.255,16.359
1355,1.075,143.442,19.021
1356,1.490,159.926,19.235
1357,1.373,95.262,19.547
1358,1.448,167.214,21.016
1359,0.905,165.382,20.686
1360,1.395,81.040,22.210
1361,1.288,161.565,22.191
1362,2.416,114.486,23.377
1363,1.288,16.533,23.727
1364,1.384,115.862,26.098
1365,1.267,65.936,26.478
1366,1.065,129.403,27.204
1367,1.586,87.708,29.504
1368,1.065,35.418,29.356
1369,1.618,136.928,30.256
1370,1.150,175.199,30.887
1371,1.395,45.394,31.936
1372,1.299,52.779,32.599
1373,1.437,32.306,34.680
1374,1.054,28.100,36.596
1375,1.320,17.385,37.068
1376,1.437,131.249,39.251
1377,1.086,124.472,39.216
1378,1.192,67.295,42.111
1379,1.586,177.355,43.152
1380,1.128,12.234,43.908
1381,1.395,57.109,44.215
1382,1.948,85.970,45.018
1383,1.267,150.653,47.217
1384,1.277,83.204,48.637
1385,1.416,76.769,50.283
1386,1.426,139.747,52.837
1387,1.224,113.970,54.711
1388,1.501,56.176,56.273
1389,1.203,158.940,56.443
1390,1.139,129.388,56.485
1391,1.277,60.212,56.855
1392,1.469,53.281,58.996
1393,1.245,130.363,59.502
1394,1.171,160.849,61.433
1395,1.235,45.331,62.734
1396,1.288,174.465,63.002
1397,1.416,118.675,65.427
1398,1.022,36.181,65.286
1399,1.022,165.942,66.301
1400,1.288,110.422,67.452
1401,1.277,69.335,68.718
1402,1.799,31.470,69.451
1403,1.043,58.255,69.505
1404,1.033,66.180,71.141
1405,1.139,157.317,71.534
1406,1.245,28.416,72.517
1407,1.416,148.092,72.863
1408,1.352,64.139,73.856
1409,1.086,131.544,73.800
1410,1.863,9.181,75.198
1411,1.096,118.542,75.234
1412,1.437,49.709,76.463
1413,1.267,79.667,77.741
1414,1.075,113.635,77.320
1415,1.118,25.005,78.163
1416,2.395,34.308,78.532
1417,2.395,19.675,80.156
1418,1.277,53.508,80.539
1419,1.107,179.017,80.154
1420,0.958,144.068,82.364
1421,1.363,63.068,83.562
1422,1.160,92.389,85.709
1423,1.203,85.818,86.601
1424,1.203,79.339,87.385
1425,1.480,122.955,87.153
1426,1.150,63.932,87.759
1427,1.160,90.501,88.381
1428,1.277,161.151,89.959
1429,1.160,25.719,91.113
1430,0.703,43.617,91.558
1431,1.480,44.745,92.538
1432,0.937,69.856,93.113
1433,1.182,136.784,94.688
1434,1.245,98.625,95.853
1435,1.395,162.756,96.291
1436,1.384,32.484,97.117
1437,1.203,87.966,97.869
1438,1.299,72.076,99.854
1439,1.107,105.397,100.625
1440,1.150,141.719,101.105
1441,1.245,104.913,101.436
1442,1.256,126.651,103.076
1443,1.480,2.244,104.527
1444,1.277,76.122,104.646
1445,1.022,136.480,106.599
1446,1.256,7.127,107.724
1447,1.171,83.982,108.370
1448,1.139,50.806,108.537
1449,1.203,132.358,110.390
1450,0.905,27.977,110.830
1451,1.086,13.300,112.268
1452,1.267,49.175,113.116
1453,0.287,141.811,113.518
1454,1.299,68.656,114.627
1455,1.160,174.653,115.171
1456,1.490,38.301,1.641
1457,1.437,143.589,1.891
1458,1.490,129.368,1.985
1459,1.405,138.553,2.083
1460,1.150,106.269,3.405
1461,1.469,97.864,9.302
1462,1.267,56.663,8.987
1463,0.937,54.776,11.288
1464,1.277,18.668,11.813
1465,1.277,132.205,14.378
1466,1.629,108.438,15.900
1467,1.235,43.258,16.367
1468,1.128,143.449,19.024
1469,1.522,159.949,19.220
1470,1.352,95.267,19.549
1471,1.469,167.190,20.983
1472,0.937,165.405,20.688
1473,1.416,81.041,22.189
1474,1.320,161.565,22.172
1475,2.470,114.499,23.379
1476,1.277,16.519,23.722
1477,1.384,115.875,26.094
1478,1.192,65.932,26.460
1479,1.075,129.413,27.218
1480,1.586,87.705,29.487
1481,1.075,35.422,29.334
1482,1.607,136.925,30.285
1483,1.171,175.209,30.877
1484,1.426,45.392,31.906
1485,1.245,52.797,32.586
1486,1.395,32.308,34.695
1487,1.075,28.102,36.574
1488,1.235,17.364,37.081
1489,1.416,131.245,39.268
1490,1.075,124.473,39.219
1491,1.128,67.289,42.096
1492,1.586,177.371,43.150
1493,1.150,12.229,43.908
1494,1.373,57.103,44.213
1495,1.948,85.967,45.023
1496,1.288,150.651,47.203
1497,1.277,83.206,48.643
1498,1.395,76.783,50.307
1499,1.469,139.757,52.818
1500,1.203,113.972,54.709
1501,1.501,56.167,56.274
1502,1.182,158.944,56.446
1503,1.096,129.399,56.497
1504,1.267,60.221,56.866
1505,1.405,53.274,59.002
1506,1.182,130.363,59.510
1507,1.160,160.868,61.450
1508,1.203,45.337,62.723
1509,1.288,174.465,63.002
1510,1.373,118.689,65.439
1511,1.011,36.180,65.271
1512,1.001,165.957,66.306
1513,1.214,110.426,67.461
1514,1.288,69.319,68.725
1515,1.788,31.474,69.437
1516,1.011,58.241,69.506
1517,1.054,66.180,71.140
1518,1.107,157.318,71.525
1519,1.245,28.415,72.522
1520,1.395,148.103,72.873
1521,1.373,64.123,73.861
1522,1.118,131.582,73.808
1523,1.874,9.176,75.206
1524,1.150,118.542,75.246
1525,1.373,49.697,76.468
1526,1.224,79.661,77.739
1527,1.075,113.665,77.332
1528,1.107,25.002,78.159
1529,2.395,34.308,78.532
1530,2.438,19.667,80.153
1531,1.277,53.508,80.539
1532,1.096,179.043,80.159
1533,0.937,144.054,82.371
1534,1.363,63.068,83.562
1535,1.182,92.396,85.734
1536,1.203,85.824,86.607
1537,1.160,79.325,87.369
1538,1.448,122.973,87.165
1539,1.139,63.938,87.763
1540,1.150,90.509,88.396
1541,1.203,161.159,89.975
1542,1.150,25.710,91.118
1543,2.235,44.389,92.243
1544,0.947,69.854,93.117
1545,1.118,136.789,94.709
1546,1.245,98.625,95.853
1547,1.352,162.767,96.281
1548,1.384,32.465,97.127
1549,1.192,87.959,97.874
1550,1.299,72.074,99.886
1551,1.096,105.376,100.637
1552,1.139,141.701,101.111
1553,1.256,104.911,101.437
1554,1.203,126.646,103.087
1555,1.448,2.193,104.560
1556,1.256,76.087,104.664
1557,1.033,136.481,106.611
1558,1.203,7.110,107.703
1559,1.118,83.966,108.336
1560,1.139,50.794,108.556
1561,1.182,132.368,110.383
1562,0.884,27.965,110.845
1563,1.011,13.310,112.275
1564,1.288,49.166,113.115
1565,1.192,68.635,114.633
1566,1.118,174.623,115.184
1567,1.522,38.284,1.633
1568,1.522,129.347,2.032
1569,1.458,143.558,1.901
1570,1.416,138.530,2.093
1571,1.203,106.241,3.412
1572,1.554,97.851,9.311
1573,1.288,56.659,8.991
1574,0.958,54.765,11.312
1575,1.331,18.669,11.817
1576,1.299,132.177,14.388
1577,1.618,108.438,15.914
1578,1.320,43.263,16.390
1579,1.096,143.438,19.036
1580,1.533,159.904,19.255
1581,1.373,95.251,19.536
1582,1.480,167.160,20.993
1583,0.894,165.355,20.693
1584,1.490,81.041,22.206
1585,1.299,161.557,22.195
1586,2.491,114.481,23.394
1587,1.395,16.535,23.741
1588,1.437,115.855,26.105
1589,1.299,65.934,26.459
1590,1.107,129.389,27.219
1591,1.629,87.697,29.489
1592,1.150,35.436,29.318
1593,1.671,136.912,30.293
1594,1.235,175.170,30.901
1595,1.437,45.386,31.913
1596,1.352,52.782,32.606
1597,1.490,32.326,34.659
1598,1.118,28.109,36.566
1599,1.363,17.384,37.073
1600,1.490,131.237,39.255
1601,1.150,124.470,39.226
1602,1.192,67.281,42.074
1603,1.618,177.378,43.153
1604,1.203,12.225,43.941
1605,1.458,57.104,44.230
1606,2.012,85.962,45.035
1607,1.331,150.640,47.222
1608,1.299,83.201,48.641
1609,1.469,76.770,50.301
1610,1.512,139.733,52.807
1611,1.288,113.961,54.712
1612,1.575,56.169,56.297
1613,1.267,158.934,56.412
1614,1.203,129.382,56.530
1615,1.363,60.198,56.872
1616,1.490,53.277,59.006
1617,1.267,130.327,59.513
1618,1.182,160.856,61.437
1619,1.256,45.333,62.737
1620,1.320,174.444,63.004
1621,1.426,118.674,65.423
1622,1.054,36.178,65.284
1623,1.043,165.939,66.302
1624,1.320,110.437,67.439
1625,1.384,69.305,68.735
1626,1.863,31.475,69.463
1627,1.086,58.243,69.517
1628,1.086,66.189,71.145
1629,1.203,157.313,71.532
1630,1.320,28.449,72.543
1631,1.480,148.107,72.874
1632,1.426,64.151,73.852
1633,1.118,131.552,73.800
1634,1.959,9.178,75.187
1635,1.192,118.543,75.243
1636,1.480,49.693,76.480
1637,1.299,79.675,77.715
1638,1.107,113.642,77.326
1639,1.139,25.004,78.162
1640,2.502,34.318,78.533
1641,2.502,19.684,80.126
1642,1.288,53.511,80.539
1643,1.171,179.028,80.151
1644,0.990,144.080,82.371
1645,1.426,63.052,83.577
1646,1.256,92.379,85.722
1647,1.235,85.820,86.606
1648,1.203,79.333,87.387
1649,1.586,122.993,87.156
1650,1.214,63.943,87.759
1651,1.160,90.505,88.390
1652,1.299,161.149,89.964
1653,1.256,25.719,91.116
1654,0.703,43.617,91.558
1655,1.544,44.749,92.533
1656,1.011,69.854,93.143
1657,1.277,136.762,94.697
1658,1.320,98.612,95.883
1659,1.437,162.741,96.302
1660,1.458,32.484,97.098
1661,1.245,87.955,97.874
1662,1.341,72.076,99.886
1663,1.192,105.419,100.650
1664,1.171,141.725,101.111
1665,1.320,104.931,101.456
1666,1.288,126.632,103.062
1667,1.490,2.240,104.530
1668,1.309,76.108,104.639
1669,1.150,136.508,106.615
1670,1.309,7.132,107.697
1671,1.214,83.980,108.353
1672,1.192,50.795,108.530
1673,1.277,132.334,110.401
1674,0.926,27.965,110.845
1675,1.096,13.290,112.271
1676,1.384,49.150,113.154
1677,0.309,141.804,113.556
1678,1.277,68.635,114.627
1679,1.235,174.612,115.166
1680,1.533,38.290,1.644
1681,1.533,129.341,2.009
1682,1.469,143.564,1.919
1683,1.395,138.539,2.099
1684,1.171,106.255,3.396
1685,1.586,97.853,9.326
1686,1.277,56.662,8.987
1687,0.947,54.772,11.306
1688,1.331,18.658,11.824
1689,1.309,132.179,14.380
1690,1.650,108.433,15.902
1691,1.277,43.250,16.377
1692,1.150,143.445,19.039
1693,1.575,159.930,19.236
1694,1.384,95.261,19.553
1695,1.469,167.207,21.016
1696,0.969,165.413,20.682
1697,1.490,81.041,22.206
1698,1.299,161.557,22.195
1699,2.512,114.484,23.402
1700,1.373,16.531,23.757
1701,1.437,115.863,26.090
1702,1.299,65.938,26.458
1703,1.128,129.395,27.226
1704,1.639,87.687,29.472
1705,1.096,35.438,29.307
1706,1.671,136.918,30.282
1707,1.214,175.169,30.897
1708,1.458,45.379,31.937
1709,1.341,52.776,32.613
1710,1.458,32.331,34.652
1711,1.086,28.105,36.578
1712,1.331,17.368,37.073
1713,1.522,131.229,39.269
1714,1.139,124.472,39.228
1715,1.214,67.287,42.095
1716,1.661,177.385,43.157
1717,1.182,12.220,43.931
1718,1.490,57.100,44.214
1719,2.012,85.959,45.039
1720,1.320,150.636,47.219
1721,1.320,83.195,48.675
1722,1.426,76.762,50.308
1723,1.480,139.722,52.794
1724,1.288,113.976,54.723
1725,1.565,56.174,56.303
1726,1.224,158.932,56.413
1727,1.192,129.380,56.526
1728,1.352,60.201,56.881
1729,1.480,53.273,59.035
1730,1.331,130.324,59.487
1731,1.203,160.877,61.463
1732,1.256,45.333,62.737
1733,1.256,174.455,63.007
1734,1.416,118.675,65.418
1735,1.054,36.178,65.284
1736,1.065,166.020,66.292
1737,1.299,110.452,67.426
1738,1.320,69.333,68.733
1739,1.820,31.461,69.484
1740,1.096,58.251,69.512
1741,1.054,66.180,71.140
1742,1.150,157.310,71.528
1743,1.341,28.440,72.551
1744,1.458,148.109,72.870
1745,1.416,64.163,73.846
1746,1.128,131.573,73.805
1747,1.937,9.165,75.205
1748,1.214,118.542,75.241
1749,1.480,49.693,76.480
1750,1.288,79.681,77.713
1751,1.086,113.656,77.331
1752,1.150,25.001,78.159
1753,2.523,34.314,78.531
1754,2.523,19.684,80.140
1755,1.288,53.512,80.531
1756,1.128,179.021,80.164
1757,0.979,144.077,82.376
1758,1.426,63.052,83.577
1759,1.299,92.377,85.739
1760,1.224,85.817,86.603
1761,1.192,79.329,87.386
1762,1.544,123.001,87.160
1763,1.171,63.943,87.772
1764,1.171,90.506,88.394
1765,1.288,161.145,89.975
1766,1.267,25.701,91.127
1767,2.416,44.392,92.226
1768,1.001,69.851,93.146
1769,1.224,136.745,94.701
1770,1.299,98.617,95.884
1771,1.405,162.754,96.286
1772,1.448,32.486,97.098
1773,1.235,87.946,97.876
1774,1.352,72.080,99.894
1775,1.203,105.427,100.657
1776,1.182,141.703,101.101
1777,1.331,104.940,101.455
1778,1.288,126.632,103.066
1779,1.480,2.241,104.531
1780,1.299,76.089,104.656
1781,1.139,136.494,106.621
1782,1.309,7.132,107.697
1783,1.203,83.970,108.348
1784,1.192,50.797,108.548
1785,1.245,132.358,110.398
1786,0.947,27.952,110.857
1787,1.096,13.291,112.277
1788,1.363,49.137,113.167
1789,0.309,141.804,113.556
1790,1.299,68.642,114.641
1791,1.224,174.624,115.176
1792,1.501,38.276,1.628
1793,1.522,129.339,2.008
1794,1.416,143.560,1.940
1795,1.384,138.536,2.101
1796,1.171,106.250,3.410
1797,1.565,97.848,9.313
1798,1.288,56.679,8.979
1799,0.926,54.773,11.295
1800,1.341,18.658,11.839
1801,1.331,132.184,14.377
1802,1.299,43.253,16.375
1803,1.639,108.414,15.892
1804,1.139,143.434,19.003
1805,1.554,159.931,19.236
1806,1.384,95.256,19.543
1807,1.544,167.153,20.981
1808,0.915,165.367,20.683
1809,1.480,81.038,22.207
